seq,timestamp_ms,scenario,written_to_sensor_file
2457,50120,normal,True
2458,50140,normal,True
2459,50160,normal,True
2460,50180,normal,True
2461,50200,normal,True
2462,50220,normal,True
2463,50240,normal,True
2464,50260,normal,True
2465,50280,normal,True
2466,50300,normal,True
2467,50320,normal,True
2468,50340,normal,True
2469,50360,normal,True
2470,50380,normal,True
2471,50400,normal,True
2472,50420,normal,True
2473,50440,normal,True
2474,50460,normal,True
2475,50480,normal,True
2476,50500,normal,True
2477,50520,normal,True
2478,50540,normal,True
2479,50560,normal,True
2480,50580,normal,True
2481,50600,normal,True
2482,50620,normal,True
2483,50640,normal,True
2484,50660,normal,True
2485,50680,normal,True
2486,50700,normal,True
2487,50720,normal,True
2488,50740,normal,True
2489,50760,normal,True
2490,50780,normal,True
2491,50800,normal,True
2492,50820,normal,True
2493,50840,normal,True
2494,50860,normal,True
2495,50880,normal,True
2496,50900,normal,True
2497,50920,normal,True
2498,50940,normal,True
2499,50960,normal,True
2500,50980,normal,True
2501,51000,message_drop,False
2502,51020,message_drop,False
2503,51040,message_drop,False
2504,51060,message_drop,False
2505,51080,message_drop,False
2506,51100,message_drop,False
2507,51120,message_drop,False
2508,51140,message_drop,False
2509,51160,message_drop,False
2510,51180,message_drop,False
2511,51200,normal,True
2512,51220,normal,True
2513,51240,normal,True
2514,51260,normal,True
2515,51280,normal,True
2516,51300,normal,True
2517,51320,normal,True
2518,51340,normal,True
2519,51360,normal,True
2520,51380,normal,True
2521,51400,normal,True
2522,51420,normal,True
2523,51440,normal,True
2524,51460,normal,True
2525,51480,normal,True
2526,51500,normal,True
2527,51520,normal,True
2528,51540,normal,True
2529,51560,normal,True
2530,51580,normal,True
2531,51600,normal,True
2532,51620,normal,True
2533,51640,normal,True
2534,51660,normal,True
2535,51680,normal,True
2536,51700,normal,True
2537,51720,normal,True
2538,51740,normal,True
2539,51760,normal,True
2540,51780,normal,True
2541,51800,normal,True
2542,51820,normal,True
2543,51840,normal,True
2544,51860,normal,True
2545,51880,normal,True
2546,51900,normal,True
2547,51920,normal,True
2548,51940,normal,True
2549,51960,normal,True
2550,51980,normal,True
2551,52000,normal,True
2552,52020,normal,True
2553,52040,normal,True
2554,52060,normal,True
2555,52080,normal,True
2556,52100,normal,True
2557,52120,normal,True
2558,52140,normal,True
2559,52160,normal,True
2560,52180,normal,True
2561,52200,normal,True
2562,52220,normal,True
2563,52240,normal,True
2564,52260,normal,True
2565,52280,normal,True
2566,52300,normal,True
2567,52320,normal,True
2568,52340,normal,True
2569,52360,normal,True
2570,52380,normal,True
2571,52400,normal,True
2572,52420,normal,True
2573,52440,normal,True
2574,52460,normal,True
2575,52480,normal,True
2576,52500,normal,True
2577,52520,normal,True
2578,52540,normal,True
2579,52560,normal,True
2580,52580,normal,True
2581,52600,normal,True
2582,52620,normal,True
2583,52640,normal,True
2584,52660,normal,True
2585,52680,normal,True
2586,52700,normal,True
2587,52720,normal,True
2588,52740,normal,True
2589,52760,normal,True
2590,52780,normal,True
2591,52800,normal,True
2592,52820,normal,True
2593,52840,normal,True
2594,52860,normal,True
2595,52880,normal,True
2596,52900,normal,True
2597,52920,normal,True
2598,52940,normal,True
2599,52960,normal,True
2600,52980,normal,True
2601,53000,normal,True
2602,53020,normal,True
2603,53040,normal,True
2604,53060,normal,True
2605,53080,normal,True
2606,53100,normal,True
2607,53120,normal,True
2608,53140,normal,True
2609,53160,normal,True
2610,53180,normal,True
2611,53200,normal,True
2612,53220,normal,True
2613,53240,normal,True
2614,53260,normal,True
2615,53280,normal,True
2616,53300,normal,True
2617,53320,normal,True
2618,53340,normal,True
2619,53360,normal,True
2620,53380,normal,True
2621,53400,normal,True
2622,53420,normal,True
2623,53440,normal,True
2624,53460,normal,True
2625,53480,normal,True
2626,53500,normal,True
2627,53520,normal,True
2628,53540,normal,True
2629,53560,normal,True
2630,53580,normal,True
2631,53600,normal,True
2632,53620,normal,True
2633,53640,normal,True
2634,53660,normal,True
2635,53680,normal,True
2636,53700,normal,True
2637,53720,normal,True
2638,53740,normal,True
2639,53760,normal,True
2640,53780,normal,True
2641,53800,normal,True
2642,53820,normal,True
2643,53840,normal,True
2644,53860,normal,True
2645,53880,normal,True
2646,53900,normal,True
2647,53920,normal,True
2648,53940,normal,True
2649,53960,normal,True
2650,53980,normal,True
2651,54000,normal,True
2652,54020,normal,True
2653,54040,normal,True
2654,54060,normal,True
2655,54080,normal,True
2656,54100,normal,True
2657,54120,normal,True
2658,54140,normal,True
2659,54160,normal,True
2660,54180,normal,True
2661,54200,normal,True
2662,54220,normal,True
2663,54240,normal,True
2664,54260,normal,True
2665,54280,normal,True
2666,54300,normal,True
2667,54320,normal,True
2668,54340,normal,True
2669,54360,normal,True
2670,54380,normal,True
2671,54400,normal,True
2672,54420,normal,True
2673,54440,normal,True
2674,54460,normal,True
2675,54480,normal,True
2676,54500,normal,True
2677,54520,normal,True
2678,54540,normal,True
2679,54560,normal,True
2680,54580,normal,True
2681,54600,normal,True
2682,54620,normal,True
2683,54640,normal,True
2684,54660,normal,True
2685,54680,normal,True
2686,54700,normal,True
2687,54720,normal,True
2688,54740,normal,True
2689,54760,normal,True
2690,54780,normal,True
2691,54800,normal,True
2692,54820,normal,True
2693,54840,normal,True
2694,54860,normal,True
2695,54880,normal,True
2696,54900,normal,True
2697,54920,normal,True
2698,54940,normal,True
2699,54960,normal,True
2700,54980,normal,True
2701,55000,normal,True
2702,55020,normal,True
2703,55040,normal,True
2704,55060,normal,True
2705,55080,normal,True
2706,55100,normal,True
2707,55120,normal,True
2708,55140,normal,True
2709,55160,normal,True
2710,55180,normal,True
2711,55200,normal,True
2712,55220,normal,True
2713,55240,normal,True
2714,55260,normal,True
2715,55280,normal,True
2716,55300,normal,True
2717,55320,normal,True
2718,55340,normal,True
2719,55360,normal,True
2720,55380,normal,True
2721,55400,normal,True
2722,55420,normal,True
2723,55440,normal,True
2724,55460,normal,True
2725,55480,normal,True
2726,55500,normal,True
2727,55520,normal,True
2728,55540,normal,True
2729,55560,normal,True
2730,55580,normal,True
2731,55600,normal,True
2732,55620,normal,True
2733,55640,normal,True
2734,55660,normal,True
2735,55680,normal,True
2736,55700,normal,True
2737,55720,normal,True
2738,55740,normal,True
2739,55760,normal,True
2740,55780,normal,True
2741,55800,normal,True
2742,55820,normal,True
2743,55840,normal,True
2744,55860,normal,True
2745,55880,normal,True
2746,55900,normal,True
2747,55920,normal,True
2748,55940,normal,True
2749,55960,normal,True
2750,55980,normal,True
2751,56000,normal,True
2752,56020,normal,True
2753,56040,normal,True
2754,56060,normal,True
2755,56080,normal,True
2756,56100,normal,True
2757,56120,normal,True
2758,56140,normal,True
2759,56160,normal,True
2760,56180,normal,True
2761,56200,normal,True
2762,56220,normal,True
2763,56240,normal,True
2764,56260,normal,True
2765,56280,normal,True
2766,56300,normal,True
2767,56320,normal,True
2768,56340,normal,True
2769,56360,normal,True
2770,56380,normal,True
2771,56400,normal,True
2772,56420,normal,True
2773,56440,normal,True
2774,56460,normal,True
2775,56480,normal,True
2776,56500,normal,True
2777,56520,normal,True
2778,56540,normal,True
2779,56560,normal,True
2780,56580,normal,True
2781,56600,normal,True
2782,56620,normal,True
2783,56640,normal,True
2784,56660,normal,True
2785,56680,normal,True
2786,56700,normal,True
2787,56720,normal,True
2788,56740,normal,True
2789,56760,normal,True
2790,56780,normal,True
2791,56800,normal,True
2792,56820,normal,True
2793,56840,normal,True
2794,56860,normal,True
2795,56880,normal,True
2796,56900,normal,True
2797,56920,normal,True
2798,56940,normal,True
2799,56960,normal,True
2800,56980,normal,True
2801,57000,normal,True
2802,57020,normal,True
2803,57040,normal,True
2804,57060,normal,True
2805,57080,normal,True
2806,57100,normal,True
2807,57120,normal,True
2808,57140,normal,True
2809,57160,normal,True
2810,57180,normal,True
2811,57200,normal,True
2812,57220,normal,True
2813,57240,normal,True
2814,57260,normal,True
2815,57280,normal,True
2816,57300,normal,True
2817,57320,normal,True
2818,57340,normal,True
2819,57360,normal,True
2820,57380,normal,True
2821,57400,normal,True
2822,57420,normal,True
2823,57440,normal,True
2824,57460,normal,True
2825,57480,normal,True
2826,57500,normal,True
2827,57520,normal,True
2828,57540,normal,True
2829,57560,normal,True
2830,57580,normal,True
2831,57600,normal,True
2832,57620,normal,True
2833,57640,normal,True
2834,57660,normal,True
2835,57680,normal,True
2836,57700,normal,True
2837,57720,normal,True
2838,57740,normal,True
2839,57760,normal,True
2840,57780,normal,True
2841,57800,normal,True
2842,57820,normal,True
2843,57840,normal,True
2844,57860,normal,True
2845,57880,normal,True
2846,57900,normal,True
2847,57920,normal,True
2848,57940,normal,True
2849,57960,normal,True
2850,57980,normal,True
2851,58000,normal,True
2852,58020,normal,True
2853,58040,normal,True
2854,58060,normal,True
2855,58080,normal,True
2856,58100,normal,True
2857,58120,normal,True
2858,58140,normal,True
2859,58160,normal,True
2860,58180,normal,True
2861,58200,normal,True
2862,58220,normal,True
2863,58240,normal,True
2864,58260,normal,True
2865,58280,normal,True
2866,58300,normal,True
2867,58320,normal,True
2868,58340,normal,True
2869,58360,normal,True
2870,58380,normal,True
2871,58400,normal,True
2872,58420,normal,True
2873,58440,normal,True
2874,58460,normal,True
2875,58480,normal,True
2876,58500,normal,True
2877,58520,normal,True
2878,58540,normal,True
2879,58560,normal,True
2880,58580,normal,True
2881,58600,normal,True
2882,58620,normal,True
2883,58640,normal,True
2884,58660,normal,True
2885,58680,normal,True
2886,58700,normal,True
2887,58720,normal,True
2888,58740,normal,True
2889,58760,normal,True
2890,58780,normal,True
2891,58800,normal,True
2892,58820,normal,True
2893,58840,normal,True
2894,58860,normal,True
2895,58880,normal,True
2896,58900,normal,True
2897,58920,normal,True
2898,58940,normal,True
2899,58960,normal,True
2900,58980,normal,True
2901,59000,normal,True
2902,59020,normal,True
2903,59040,normal,True
2904,59060,normal,True
2905,59080,normal,True
2906,59100,normal,True
2907,59120,normal,True
2908,59140,normal,True
2909,59160,normal,True
2910,59180,normal,True
2911,59200,normal,True
2912,59220,normal,True
2913,59240,normal,True
2914,59260,normal,True
2915,59280,normal,True
2916,59300,normal,True
2917,59320,normal,True
2918,59340,normal,True
2919,59360,normal,True
2920,59380,normal,True
2921,59400,normal,True
2922,59420,normal,True
2923,59440,normal,True
2924,59460,normal,True
2925,59480,normal,True
2926,59500,normal,True
2927,59520,normal,True
2928,59540,normal,True
2929,59560,normal,True
2930,59580,normal,True
2931,59600,normal,True
2932,59620,normal,True
2933,59640,normal,True
2934,59660,normal,True
2935,59680,normal,True
2936,59700,normal,True
2937,59720,normal,True
2938,59740,normal,True
2939,59760,normal,True
2940,59780,normal,True
2941,59800,normal,True
2942,59820,normal,True
2943,59840,normal,True
2944,59860,normal,True
2945,59880,normal,True
2946,59900,normal,True
2947,59920,normal,True
2948,59940,normal,True
2949,59960,normal,True
2950,59980,normal,True
2951,60000,normal,True
2952,60020,normal,True
2953,60040,normal,True
2954,60060,normal,True
2955,60080,normal,True
2956,60100,normal,True
2957,60120,normal,True
2958,60140,normal,True
2959,60160,normal,True
2960,60180,normal,True
2961,60200,normal,True
2962,60220,normal,True
2963,60240,normal,True
2964,60260,normal,True
2965,60280,normal,True
2966,60300,normal,True
2967,60320,normal,True
2968,60340,normal,True
2969,60360,normal,True
2970,60380,normal,True
2971,60400,normal,True
2972,60420,normal,True
2973,60440,normal,True
2974,60460,normal,True
2975,60480,normal,True
2976,60500,normal,True
2977,60520,normal,True
2978,60540,normal,True
2979,60560,normal,True
2980,60580,normal,True
2981,60600,normal,True
2982,60620,normal,True
2983,60640,normal,True
2984,60660,normal,True
2985,60680,normal,True
2986,60700,normal,True
2987,60720,normal,True
2988,60740,normal,True
2989,60760,normal,True
2990,60780,normal,True
2991,60800,normal,True
2992,60820,normal,True
2993,60840,normal,True
2994,60860,normal,True
2995,60880,normal,True
2996,60900,normal,True
2997,60920,normal,True
2998,60940,normal,True
2999,60960,normal,True
3000,60980,normal,True
